"70BCSV 	",
1452.4,-84.44467293
1452.8,-84.42478877
1453.2,-84.40617231
1453.6,-84.38924756
1454,-84.37445309
1454.4,-84.36223718
1454.8,-84.35305284
1455.2,-84.34735262
1455.6,-84.34558332
1456,-84.3481807
1456.4,-84.35556414
1456.8,-84.36813139
1457.2,-84.38625344
1457.6,-84.41026958
1458,-84.44048271
1458.4,-84.47715494
1458.8,-84.52050356
1459.2,-84.57069736
1459.6,-84.62785352
1460,-84.69203487
1460.4,-84.76324776
1460.8,-84.84144045
1461.2,-84.92650208
1461.6,-85.01826228
1462,-85.11649131
1462.4,-85.22090084
1462.8,-85.33114536
1463.2,-85.44682408
1463.6,-85.56748346
1464,-85.69262025
1464.4,-85.82168495
1464.8,-85.95408587
1465.2,-86.08919343
1465.6,-86.22634493
1466,-86.36484957
1466.4,-86.50399378
1466.8,-86.6430467
1467.2,-86.78126582
1467.6,-86.91790271
1468,-87.05220883
1468.4,-87.18344124
1468.8,-87.31086834
1469.2,-87.43377544
1469.6,-87.55147018
1470,-87.66328776
1470.4,-87.76859594
1470.8,-87.86679973
1471.2,-87.95734581
1471.6,-88.0397266
1472,-88.11348401
1472.4,-88.17821273
1472.8,-88.23356322
1473.2,-88.27924421
1473.6,-88.31502484
1474,-88.34073634
1474.4,-88.35627327
1474.8,-88.36159429
1475.2,-88.35672257
1475.6,-88.34174565
1476,-88.31681492
1476.4,-88.28214464
1476.8,-88.23801046
1477.2,-88.18474763
1477.6,-88.12274865
1478,-88.05246061
1478.4,-87.97438204
1478.8,-87.88905942
1479.2,-87.79708338
1479.6,-87.69908443
1480,-87.59572846
1480.4,-87.487712
1480.8,-87.37575712
1481.2,-87.26060619
1481.6,-87.14301647
1482,-87.02375456
1482.4,-86.90359073
1482.8,-86.78329328
1483.2,-86.66362284
1483.6,-86.5453268
1484,-86.42913375
1484.4,-86.31574815
1484.8,-86.20584517
1485.2,-86.1000658
1485.6,-85.9990122
1486,-85.90324343
1486.4,-85.81327158
1486.8,-85.72955823
1487.2,-85.65251145
1487.6,-85.5824832
1488,-85.51976727
1488.4,-85.46459773
1488.8,-85.4171479
1489.2,-85.37752987
1489.6,-85.34579456
1490,-85.32193229
1490.4,-85.30587387
1490.8,-85.29749226
1491.2,-85.2966046
1491.6,-85.3029748
1492,-85.31631645
1492.4,-85.33629619
1492.8,-85.36253742
1493.2,-85.39462423
1493.6,-85.43210567
1494,-85.47450024
1494.4,-85.52130047
1494.8,-85.5719777
1495.2,-85.6259869
1495.6,-85.68277157
1496,-85.74176856
1496.4,-85.80241297
1496.8,-85.86414282
1497.2,-85.92640371
1497.6,-85.98865331
1498,-86.05036561
1498.4,-86.11103496
1498.8,-86.17017996
1499.2,-86.22734688
1499.6,-86.28211296
1500,-86.33408925
1500.4,-86.38292316
1500.8,-86.42830065
1501.2,-86.46994798
1501.6,-86.50763309
1502,-86.54116665
1502.4,-86.57040258
1502.8,-86.59523822
1503.2,-86.61561417
1503.6,-86.63151358
1504,-86.6429612
1504.4,-86.650022
1504.8,-86.65279939
1505.2,-86.65143321
1505.6,-86.64609732
1506,-86.63699697
1506.4,-86.62436582
1506.8,-86.6084628
1507.2,-86.58956879
1507.6,-86.56798301
1508,-86.54401938
1508.4,-86.51800274
1508.8,-86.49026499
1509.2,-86.46114117
1509.6,-86.43096563
1510,-86.40006813
1510.4,-86.3687701
1510.8,-86.33738096
1511.2,-86.30619464
1511.6,-86.27548625
1512,-86.245509
1512.4,-86.21649135
1512.8,-86.18863453
1513.2,-86.16211029
1513.6,-86.13705908
1514,-86.11358858
1514.4,-86.09177264
1514.8,-86.07165066
1515.2,-86.05322736
1515.6,-86.03647301
1516,-86.02132413
1516.4,-86.00768463
1516.8,-85.99542726
1517.2,-85.98439571
1517.6,-85.97440684
1518,-85.96525351
1518.4,-85.95670763
1518.8,-85.9485235
1519.2,-85.94044156
1519.6,-85.93219219
1520,-85.92349984
1520.4,-85.91408723
1520.8,-85.9036796
1521.2,-85.89200912
1521.6,-85.87881914
1522,-85.86386844
1522.4,-85.84693542
1522.8,-85.82782195
1523.2,-85.80635717
1523.6,-85.78240093
1524,-85.75584685
1524.4,-85.72662513
1524.8,-85.69470486
1525.2,-85.66009588
1525.6,-85.62285016
1526,-85.58306266
1526.4,-85.54087163
1526.8,-85.49645831
1527.2,-85.4500461
1527.6,-85.40189908
1528,-85.35231999
1528.4,-85.30164759
1528.8,-85.25025347
1529.2,-85.19853835
1529.6,-85.14692783
1530,-85.09586771
1530.4,-85.04581892
1530.8,-84.99725209
1531.2,-84.95064177
1531.6,-84.90646056
1532,-84.86517299
1532.4,-84.8272294
1532.8,-84.79305983
1533.2,-84.76306797
1533.6,-84.73762539
1534,-84.71706591
1534.4,-84.70168042
1534.8,-84.69171203
1535.2,-84.68735178
1535.6,-84.68873485
1536,-84.69593738
1536.4,-84.70897396
1536.8,-84.72779581
1537.2,-84.75228972
1537.6,-84.78227773
1538,-84.81751752
1538.4,-84.85770374
1538.8,-84.90246994
1539.2,-84.95139139
1539.6,-85.0039886
1540,-85.05973158
1540.4,-85.11804472
1540.8,-85.17831239
1541.2,-85.23988506
1541.6,-85.30208593
1542,-85.36421805
1542.4,-85.42557177
1542.8,-85.48543249
1543.2,-85.54308863
1543.6,-85.59783969
1544,-85.64900439
1544.4,-85.69592872
1544.8,-85.73799378
1545.2,-85.77462351
1545.6,-85.80529196
1546,-85.82953024
1546.4,-85.84693291
1546.8,-85.85716381
1547.2,-85.85996129
1547.6,-85.85514264
1548,-85.84260783
1548.4,-85.82234234
1548.8,-85.7944192
1549.2,-85.75900007
1549.6,-85.71633537
1550,-85.66676354
1550.4,-85.61070923
1550.8,-85.54868065
1551.2,-85.48126588
1551.6,-85.40912837
1552,-85.33300144
1552.4,-85.25368212
1552.8,-85.17202404
1553.2,-85.08892971
1553.6,-85.00534222
1554,-84.92223624
1554.4,-84.8406087
1554.8,-84.76146908
1555.2,-84.68582937
1555.6,-84.61469399
1556,-84.54904961
1556.4,-84.48985504
1556.8,-84.4380313
1557.2,-84.39445198
1557.6,-84.35993402
1558,-84.33522892
1558.4,-84.32101456
1558.8,-84.31788773
1559.2,-84.32635737
1559.6,-84.34683865
1560,-84.37964795
1560.4,-84.4249988
1560.8,-84.48299879
1561.2,-84.55364754
1561.6,-84.6368357
1562,-84.73234498
1562.4,-84.83984933
1562.8,-84.95891706
1563.2,-85.08901405
1563.6,-85.22950793
1564,-85.37967316
1564.4,-85.53869705
1564.8,-85.70568657
1565.2,-85.87967588
1565.6,-86.05963455
1566,-86.24447637
1566.4,-86.43306859
1566.8,-86.62424159
1567.2,-86.81679881
1567.6,-87.00952692
1568,-87.20120598
1568.4,-87.39061967
1568.8,-87.57656537
1569.2,-87.75786403
1569.6,-87.93336972
1570,-88.10197885
1570.4,-88.26263886
1570.8,-88.41435637
1571.2,-88.55620476
1571.6,-88.68733107
1572,-88.80696215
1572.4,-88.91441006
1572.8,-89.00907674
1573.2,-89.09045772
1573.6,-89.15814512
1574,-89.21182973
1574.4,-89.25130225
1574.8,-89.27645367
1575.2,-89.28727477
1575.6,-89.28385489
1576,-89.26637977
1576.4,-89.23512867
1576.8,-89.19047077
1577.2,-89.1328608
1577.6,-89.06283406
1578,-88.98100078
1578.4,-88.88803996
1578.8,-88.7846927
1579.2,-88.67175508
1579.6,-88.55007064
1580,-88.42052269
1580.4,-88.2840262
1580.8,-88.14151976
1581.2,-87.99395728
1581.6,-87.84229984
1582,-87.68750757
1582.4,-87.53053171
1582.8,-87.37230692
1583.2,-87.21374391
1583.6,-87.05572246
1584,-86.8990849
1584.4,-86.74463002
1584.8,-86.59310768
1585.2,-86.44521395
1585.6,-86.30158682
1586,-86.16280277
1586.4,-86.02937386
1586.8,-85.90174564
1587.2,-85.78029578
1587.6,-85.66533337
1588,-85.55709896
1588.4,-85.45576535
1588.8,-85.36143901
1589.2,-85.27416212
1589.6,-85.1939153
1590,-85.12062082
1590.4,-85.05414639
1590.8,-84.99430938
1591.2,-84.94088142
1591.6,-84.89359335
1592,-84.85214048
1592.4,-84.81618799
1592.8,-84.78537648
1593.2,-84.75932761
1593.6,-84.73764968
1594,-84.7199432
1594.4,-84.70580625
1594.8,-84.69483963
1595.2,-84.68665178
1595.6,-84.68086333
1596,-84.67711121
1596.4,-84.6750524
1596.8,-84.67436706
1597.2,-84.67476127
1597.6,-84.67596907
1598,-84.67775398
1598.4,-84.67990991
1598.8,-84.68226141
1599.2,-84.68466336
1599.6,-84.68700011
1600,-84.68918396
